,id_left,text_left,id_right,text_right,,,label
5892,D-5893,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal is not seperated by a gap from terminal 6,,,1
5893,D-5894,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal is not seperated by a gap from terminal 6,,,1
5894,D-5895,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5895,D-5896,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5896,D-5897,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5897,D-5898,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5898,D-5899,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5899,D-5900,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5900,D-5901,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,no clue,,,0
5901,D-5902,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5902,D-5903,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5903,D-5904,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5904,D-5905,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5905,D-5906,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5906,D-5907,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5907,D-5908,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,the terminal is connected,,,0
5908,D-5909,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5909,D-5910,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5910,D-5911,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5911,D-5912,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5912,D-5913,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5913,D-5914,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5914,D-5915,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap between terminal 6 and a positive battery terminal,,,0
5915,D-5916,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5916,D-5917,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5917,D-5918,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5918,D-5919,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5919,D-5920,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5920,D-5921,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5921,D-5922,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a gap in the path,,,0
5922,D-5923,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5923,D-5924,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5924,D-5925,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5925,D-5926,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5926,D-5927,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5927,D-5928,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5928,D-5929,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is a damaged bulb,,,0
5929,D-5930,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5930,D-5931,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5931,D-5932,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5932,D-5933,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5933,D-5934,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5934,D-5935,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5935,D-5936,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive battery terminal and terminal 6 are connected.,,,1
5936,D-5937,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5937,D-5938,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5938,D-5939,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5939,D-5940,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5940,D-5941,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5941,D-5942,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5942,D-5943,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,The positive battery terminal was not separted by a gap from terminal 6,,,1
5943,D-5944,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5944,D-5945,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5945,D-5946,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5946,D-5947,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5947,D-5948,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5948,D-5949,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5949,D-5950,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is conncted to the positive terminal,,,1
5950,D-5951,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5951,D-5952,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5952,D-5953,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5953,D-5954,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5954,D-5955,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5955,D-5956,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5956,D-5957,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperated terminal 6 and the positive terminal,,,1
5957,D-5958,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5958,D-5959,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5959,D-5960,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5960,D-5961,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5961,D-5962,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5962,D-5963,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5963,D-5964,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,answer,,,0
5964,D-5965,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5965,D-5966,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5966,D-5967,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5967,D-5968,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5968,D-5969,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5969,D-5970,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5970,D-5971,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,tell answer,,,0
5971,D-5972,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5972,D-5973,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5973,D-5974,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5974,D-5975,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5975,D-5976,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5976,D-5977,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5977,D-5978,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,Terminal 6 is connected to the positive battery terminal.,,,1
5978,D-5979,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5979,D-5980,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5980,D-5981,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5981,D-5982,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5982,D-5983,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5983,D-5984,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5984,D-5985,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,there is no gap seperating the positive battery terminal from terminal 6,,,1
5985,D-5986,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5986,D-5987,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5987,D-5988,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5988,D-5989,terminal 6 is not connected to the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5989,D-5990,There is no gap between terminal 6 and the positive terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5990,D-5991,terminal 6 is separated by a gap from the negative battery terminal,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5991,D-5992,Terminal 6 and the positive battery terminal are in the same electrical state,BULB_C_VOLTAGE_EXPLAIN_WHY6,terminal 6 is connected to the positive battery terminal,,,1
5992,D-5993,Terminal 6 and the positive terminal are connected,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive terminal is connected to terminal 6,,,1
5993,D-5994,Terminal 6 and the positive terminal are not separated by the gap,BULB_C_VOLTAGE_EXPLAIN_WHY6,the positive terminal is connected to terminal 6,,,1
